TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	15:57:08
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1841.0000
NPOINTS	3683
FIRSTY	379.11429
MAXY	534.36328
MINY	-61.62454
XYDATA
680.5000	503.726
681.0000	503.755
681.5000	503.777
682.0000	503.866
682.5000	503.97
683.0000	504.203
683.5000	504.276
684.0000	504.32
684.5000	504.285
685.0000	504.189
685.5000	504.284
686.0000	504.303
686.5000	504.406
687.0000	504.447
687.5000	504.447
688.0000	504.489
688.5000	504.521
689.0000	504.613
689.5000	504.689
690.0000	504.749
690.5000	504.862
691.0000	504.858
691.5000	504.941
692.0000	504.933
692.5000	504.898
693.0000	504.893
693.5000	504.887
694.0000	505.004
694.5000	505.051
695.0000	505.155
695.5000	505.23
696.0000	505.207
696.5000	505.265
697.0000	505.331
697.5000	505.369
698.0000	505.455
698.5000	505.465
699.0000	505.487
699.5000	505.57
700.0000	505.669
700.5000	505.694
701.0000	505.758
701.5000	505.744
702.0000	505.788
702.5000	505.946
703.0000	505.972
703.5000	505.994
704.0000	505.932
704.5000	505.927
705.0000	506.011
705.5000	506.119
706.0000	506.27
706.5000	506.399
707.0000	506.378
707.5000	506.402
708.0000	506.369
708.5000	506.308
709.0000	506.367
709.5000	506.461
710.0000	506.493
710.5000	506.528
711.0000	506.58
711.5000	506.536
712.0000	506.631
712.5000	506.675
713.0000	506.651
713.5000	506.784
714.0000	506.817
714.5000	506.89
715.0000	507.02
715.5000	506.974
716.0000	506.97
716.5000	506.988
717.0000	506.987
717.5000	507.036
718.0000	507.13
718.5000	507.23
719.0000	507.324
719.5000	507.338
720.0000	507.399
720.5000	507.395
721.0000	507.381
721.5000	507.498
722.0000	507.526
722.5000	507.575
723.0000	507.641
723.5000	507.678
724.0000	507.668
724.5000	507.695
725.0000	507.725
725.5000	507.704
726.0000	507.78
726.5000	507.78
727.0000	507.806
727.5000	507.889
728.0000	507.993
728.5000	508.127
729.0000	508.188
729.5000	508.26
730.0000	508.269
730.5000	508.335
731.0000	508.388
731.5000	508.382
732.0000	508.437
732.5000	508.395
733.0000	508.435
733.5000	508.468
734.0000	508.455
